id,preco
271868823659695867806389462405507434039,81183.734375
234266752075173490649523075655294035700,130342.359375
135193714861901808768224625797727405125,49950.5703125
65383514239248595231552479759479421653,130342.359375
763500554236946546082152173974002095,98757.5234375
263071556455718053803505933844459615897,72354.8359375
251187863725990533753089128740859478739,72354.8359375
254288424794027625207128200628830798586,215904.984375
286319605986498380547161295324785273852,93833.609375
18156444762146185587945140921021289232,93833.609375
132399590521100913284690334248594447552,130342.359375
103484450878268999171337512911053865440,130342.359375
3912270241651523146374566983699340012,112290.8828125
289442719100949424990356122406061188257,130342.359375
78107569099680024366542029001316825040,93833.609375
35630579392702895703343792092821020757,130342.359375
180495442974534219664033650975071179678,72354.8359375
310808003231123687601982759789167595573,130342.359375
281412885789869246852489114984059535931,130342.359375
115834922999693545296191213987693964898,93833.609375
5731801982113473737231393645963779999,130342.359375
256716164818036322373140286568690396129,93833.609375
287091925155434474451326927701130603179,112290.8828125
34260218896401614964439670738816901101,85187.09375
129711525134942617432200032446355408594,130342.359375
63813447393601008165654825811986411111,103826.15625
233957718806307342910872106898233148735,130342.359375
138508589382193076883186189654019084427,93833.609375
171762617476835661595108367117122969376,81183.734375
7122736344425113322294078330615663312,93833.609375
32931879047335602142815671990698948947,93833.609375
230483121396274655509988841957998046697,117499.8046875
315766672381283490639653109260892751611,130342.359375
301104161774368724925476221283740970391,93833.609375
227510606246395701960366267332503216714,130342.359375
228659121972304442863099815886729581779,130342.359375
68086809059173658965599732460689150208,130342.359375
169041392389609942283143480484429958744,130342.359375
149581053128777628511664656027161538796,249779.53125
66252420228989686258481184814476626799,96361.796875
262859967351480229982146627310415934358,130342.359375
317829998963593347122303395131613360494,103826.15625
24887841704125448157191892411715521315,112290.8828125
230199425899098091542244974035896211783,130342.359375
74011957647759301081569160773746930781,130342.359375
144733803448319336946178686862337261379,103826.15625
142405383752199423425786993458884627343,130342.359375
173324636074769296529189625730653285809,130342.359375
155561347177954121142041908188975524664,72354.8359375
86026435063413102427450773798842306387,72354.8359375
229257356284378921190587377871031567334,130342.359375
249214025842220849314985638373204146912,117499.8203125
83473208885390680674963932777363338591,130342.359375
180580369832354477560560602690825188300,81183.734375
259490022068441742630539072459542535148,117499.8046875
120796267956232721185119513957760631683,130342.359375
241430542672617103205615601633306372934,199771.015625
53091847780640456849632756954612576434,130342.359375
171977066567630375608946040261692762526,103826.15625
201914625874463660453645362442088079106,130342.359375
84059384063449374632880341259583908854,130342.359375
328387208591072585760315241990965355447,209787.34375
17154426494022331794126934878064958948,274244.125
192000139416378047888346422176422040661,81183.734375
180081646479210699334128198669796160399,209787.34375
253986101323166575416961447245174692901,72354.8359375
82036269311688064017582673374303244526,81183.734375
333919908274208141229966147873771212013,130342.359375
313704772228414954684896419439906454998,77020.0859375
215781134391040786413193932814799270790,130342.359375
323576127340260635108064420738794619615,274244.125
21266736316299428255003871822385501006,328150.21875
186277892327196401769009247007141845185,130342.359375
118653739393882803347822121960128540090,93833.609375
178402222675267324741137977644713188119,130342.359375
14111625130403982018582213981963028060,130342.359375
325687469192316037825715120219693138391,81183.734375
338873463459304189674358773507615464140,93833.609375
245440709240117885881946071499467553000,130342.359375
3992284778362807624983933766586748960,93833.609375
177917688273646190120585781998870609412,112290.8828125
307183333739200840624177841605072041043,130342.359375
335470794133402209198153397416379022899,103826.15625
203204241445015520264242319199812317633,93833.609375
134385257647410245621873088337082618012,130342.359375
6540687257921476537365937337199234069,93833.609375
203239807831030319375520809440266391745,130342.359375
39376528018535015868934510381824165952,274244.125
333342898325227485720191018314201595565,72354.8359375
216088076765437530118227326459456970218,72354.8359375
294256168413360318515649740566516009388,130342.359375
249324748703273289890304775287749567094,93833.609375
227934818343215729770705513085856574374,130342.359375
157501721120159053919391416852016284295,93833.609375
297125857657343693187052534926914461136,59947.42578125
87136029063634093621956857943240285302,103826.15625
199891203388386369979675076525848750178,117499.8046875
102123055616796056444516517520597098387,93833.609375
237512146312820589708317540195709404676,72354.8359375
30984280450885534059052913279584065254,130342.359375
126374200467604593804720277004278327103,103826.15625
317466905352534178610659571519473694514,199771.015625
52865229602472061804485324233666817912,103826.15625
86984224502002234419916772572194051581,130342.359375
114416682475133609697441993429731470073,72354.8359375
49500288896238366923661810598993127844,218271.890625
15465172849640768327142827133509494439,130342.359375
307334256328869249308029400432335737804,130342.359375
228144239113577275448986710580982616029,93833.609375
287139027642678210570007827534054265052,199771.015625
89914442558408418710315807541943703503,78282.65625
157724668439282941424079171387574257679,130342.359375
210560980823314089239746782467786021918,93833.609375
9533463295747584642161614887871041149,130342.359375
36155487406786930325759004510880817087,130342.359375
234127326236134497876685668798607764717,130342.359375
280305492068078804619353598740914253066,93833.609375
206680675239217462017215069720218496509,103826.15625
338819821210509135508780606674721178321,130342.359375
204709679839831821149432932813402540678,209787.34375
90875432458421346470025553495778630510,130342.359375
275475573967873268188137718480930488822,130342.359375
135798733167447402777119122060701579452,117499.8046875
16467710364998450246536251528420949308,130342.359375
154737869680607241704521619955620605087,130342.359375
275775611271881132098534927222118097805,130342.359375
60452051161648408770616607730997043495,130342.359375
55573982790391311975887758207573440948,93833.609375
253718454255114896228371873750181818324,130342.359375
314064790115053828119555179443554195527,235666.25
189570492320793832454485868809143337405,93833.609375
23825261604921702409641748375342950297,103826.15625
202301262511978571352794896695666151810,130342.359375
104239568090079872488280748074678202013,96361.796875
118155484109908082546418446225943368418,276665.09375
255279298803366738058226980815231053100,130342.359375
205713080891740291665828451730565250400,93833.609375
271567936429803209749917402080660109484,274244.125
83500313040262972087502975096864972395,130342.359375
199825580750147224320742424928048221511,130342.359375
35503660709160520879029443480036147850,130342.359375
136744533749502088151319862288356809373,130342.359375
14646148787543855550889731877407837757,130342.359375
175456875639756620367724513315924621300,117499.8046875
171887264709983159676256955690666649895,130342.359375
5575201071375003157687971982995539245,274244.125
11124399571277862461246801293141325136,103826.15625
278012921215945326618316328031414262851,130342.359375
127163062492495403313007757062409704463,130342.359375
302695598952433192347337048974293502177,103826.15625
339163194157299289931219327984398277845,130342.359375
253179630755522290489067862817016603658,112290.8828125
107540865078806037752380310797439708594,130342.359375
202747226890809260721851930190733529606,130342.359375
198478944601280023843585927406172044192,130342.359375
286842543879735416835221285521231976811,103826.15625
143789229725002136498207123538125838974,130342.359375
78201854589030752101710975166249263249,112290.8828125
71539818043384923993008937350352775921,130342.359375
123838437268533573587350797170799646707,93833.609375
165334355852046750199663818885453553125,81183.734375
164847888876547845123316770012937374547,130342.359375
101135033363139067389828698436653266246,103826.15625
141374361982310778378841790263765631649,130342.359375
51501364974414551550325981205185510805,103826.15625
333098681727869732356509759583146783243,103826.15625
80234378433697420595695125518109986563,130342.359375
297673004618655036199009294723374585563,274244.125
204724813217968425232608712280389418541,130342.359375
164732854026285442006125485235942552321,130342.359375
65445352835611637166375000661944038142,130342.359375
125195180397772507627695240202467616668,130342.359375
281257928188831742236443910034481673827,130342.359375
72760201997291128414816024649253969344,130342.359375
144585264635919229685952729581604945954,103826.15625
109409243019479710215976616629206450313,93833.609375
66976033741316305775253961608283832449,130342.359375
115854473798371071480763488769637364279,288496.9375
232720943751601322133996644526033346639,103826.15625
323041358526122545640238179512661294945,130342.359375
189571065590119531459030372972988857152,103826.15625
278830396664534453595290082331423099313,85187.09375
300984310880819626428136259167264912275,130342.359375
173248095429072161014036748849902411499,81183.734375
129039911398138055955082870056864208585,130342.359375
146454092270544064133929926301811629242,103826.15625
129592620248405902350506193046355842071,328150.21875
55178716338064917038254616840335174957,72354.8359375
188552232778524889431723723986535909404,106377.7578125
68738777473678077230673408625002210423,72354.8359375
143650065470937114392016771268791037586,93833.609375
217143375116427375702730221309107403659,130342.359375
285857547045199800914494123990612675859,130342.359375
135307513104369620859454296925004799348,93833.609375
2903351729996390981740848403629759694,328150.21875
235485459871309587269171897031165221213,72354.8359375
296017386177026941245492297942507209980,93833.609375
212929532835870383542328836465070003847,93833.609375
44792053188804682010358556072934285054,130342.359375
249680012909723910609278828815276571304,274244.125
188132402142981885165263956858864369324,103826.15625
243258499219043077613643874357523126764,72354.8359375
297502384825462058870825265698631506218,103826.15625
20484051710416552458362127419414396483,93833.609375
253948032676146630057917662989603693686,103826.15625
98200588353689152620727029014419954738,130342.359375
14122791477208854429014550356804400039,130342.359375
208598248089930680140265319653144824605,130342.359375
298475622302531653739931464689317637382,93833.609375
2588788666534418410890966725724910669,103826.15625
9712628666051113562075298365964280298,130342.359375
42967026650221222538416328816510604054,81183.734375
331810071519527017054662796283672827753,130342.359375
285315356430762147444442091168700561658,130342.359375
147573383959504740059941130006954501777,117499.8046875
173651776695050274824006374512756309389,93833.609375
22835259108646484176565108425554436078,130342.359375
163335522228145786871413464789921268309,81183.734375
79580864837697488703994857109875663787,81183.734375
18093722071694246612028534734330405579,72354.8359375
163127155367196180506199396832607404204,274244.125
82699271274473815957784110120006001949,145310.0625
119898092235710363179284535290646251139,103826.15625
68120108316829053172179957063351984376,130342.359375
54499599180823728159929121859469171058,130342.359375
63151179630102261748377560506608730501,93833.609375
145333654310498724413243546511454058666,130342.359375
336202983245746974226373123199424097932,209787.34375
80276587309374821603900109141230287582,130342.359375
211510309891117464265129987388111667353,130342.359375
78028571701435535429546616699600331359,199771.015625
113813549074392740531940720784724859923,93833.609375
4297685766429111946834915150390189282,72354.8359375
23624265453284569334580840870468227772,130342.359375
40400071986899913450748881177856040087,98757.5234375
90589443095105813267320082593691880299,106377.7578125
64930320159540942897278013024377003786,130342.359375
319957631812806416896645654922579978210,93833.609375
185473026310374331228749448739740100876,112290.8828125
198280088122233304964566473128626674145,72354.8359375
291324486703807995327553620926461671907,130342.359375
252398412139115738462469940945037485073,117499.8046875
161513792123050520899783414867921277743,72354.8359375
133941859718052376156303456844748611253,77020.0859375
236698763821887412316107271979375660314,130342.359375
220897024275644074828713990540418001480,130342.359375
125219498777135759021804991213472079499,103826.15625
225236262665838913695842569911381819725,117499.8046875
102867026959240407948863384849717666215,96361.796875
334671611250424983149953582105157578426,130342.359375
202238857962075377193838528819386294360,130342.359375
294826381461538815116698354410337718266,130342.359375
134053582412896256417478477747987287732,130342.359375
69566145365553240194649203258354537667,130342.359375
150522366131828823598206712951808461386,93833.609375
72250783403620887886049259732989465968,103826.15625
149743770509507373061143632577402033728,262078.328125
96337196940644833794308798210198091549,130342.359375
101203276212024016119653519236468639800,93833.609375
31248253943168014374462287394366437933,103530.7890625
23539713890923689632095795947345883697,130342.359375
119322438176104956226268695372268675189,103826.15625
160148422500349597297641255927779145208,103826.15625
175024054306603048190034460949283367640,130342.359375
261523753462729151781825862367880716795,103826.15625
128976127984583243513716114394905806987,130342.359375
233048716786272920943060104472101528648,130342.359375
174511354619462076066154910610110813789,93833.609375
226725547755504887141429761436521674936,130342.359375
37652492323093015957225863667113657025,262078.328125
208214939247030690269364941652277831787,130342.359375
241049905561862937130737499035170116056,130342.359375
309355085650997328553497310476053555098,230346.984375
210728588879522143994459928496984844980,103826.15625
251083960652402088314844346716818748512,93833.609375
32588674554020939958007130552937642615,130342.359375
186179222591093597850855476680900540010,93833.609375
27856973194359145454264272031826593500,93833.609375
329445361760243842983634726634422777697,316600.5625
60285670268150123009417941193032412545,72354.8359375
239904779609265423768652807122712092991,72354.8359375
231650690900163478605841528958264128339,93833.609375
321482777312909765714981366332440515385,130342.359375
90621921514849077206690405468877758127,93833.609375
276639800720598623152441995708769505799,77020.0859375
35599638399921433618138546235782154856,130342.359375
272428218641207652787244740019919302305,93833.609375
13827434808544997620760470011697996468,72354.8359375
279109446575198515639225706796741027578,130342.359375
321479234739908702289078207762751987253,112290.8828125
174226979497698774600206385080890750393,328150.21875
182865986909959534261193617972188889622,130342.359375
172437796940895194616424248937567297033,130342.359375
282030584629451581278202376721710140253,130342.359375
82428450005224601160890646842224934962,103826.15625
61024120410364780648670176969791841597,81183.734375
96433814024280757107003356846278915942,274244.125
31246285850180460465016063464660475349,130342.359375
245585367744756540172202614617202064353,93833.609375
237394978259990110809417167930788706709,81183.734375
334096094956643999902665108397890687915,112290.8828125
306266746511331768733272013281118295466,130342.359375
251860337105667763925066449012204406156,72354.8359375
251653768642785546864541895217336209511,93833.609375
291620155159733413978494988074847918877,130342.359375
327080493597510383304380083829027279620,130342.359375
244422386314672151923814279993057016197,130342.359375
170462664291315293128991148401721771893,93833.609375
257989218701519970657409064642825336761,130342.359375
331374419574041081900320833387314971312,72354.8359375
23073044984134910223233700611528674857,130342.359375
42997397897279951237916754310773533848,72354.8359375
63298095955990174110679892898906751162,130342.359375
297497593148569665484188355438474127610,130342.359375
303445302866133442197370745635093694607,81183.734375
322861063233554373348361057314083231866,81183.734375
48527108152221097263004277032742101901,130342.359375
75117505424078084191042295334377867157,93833.609375
116018537774967638136657499654347725670,72354.8359375
135383065058255621626762415910044371310,130342.359375
47574077580288490919190048199821943843,130342.359375
6459793829982592475621262167303176441,93833.609375
95106860532472896539899332617165990206,130342.359375
28782640768709979411527357307827215206,262078.328125
262977950922453685910476157547202117178,199771.015625
174071088075748030245400208914439434569,93833.609375
124671737261089704157954636996271464368,199771.015625
269337118762467309308463785279520896705,103826.15625
209259198101109684380882037267825895191,130342.359375
139370578642362418059309898482433877864,130342.359375
28994136543280939635253308565413799637,130342.359375
293258297621810430619050641692062405291,130342.359375
272381528732508241840132189183229013633,103826.15625
307874037903053987384098599658954960403,130342.359375
114021850146525252940099530982196156899,103826.15625
85435999546019100641741099476461592814,130342.359375
103119620189893041936528088174707335721,209787.34375
314561543389180668998532834943265131600,130342.359375
239141765600935393217628201889053036054,130342.359375
76697964033457283201307050020873621097,93833.609375
264305253634443490177586368628574983127,130342.359375
131551992554677248780326195041999521641,103826.15625
198837458199740351146789848033075668948,130342.359375
159709089640309121793209096188059608454,93833.609375
240435520661011051559441709781667984799,130342.359375
23716439816665350271030334842843532806,130342.359375
297198590332052235629209184892465938488,59947.42578125
197440825275921787996050910581003183399,130342.359375
180745679040798042111497260945986779480,130342.359375
119990119986468488812276117215201680242,130342.359375
6945802264217055818092053196773826385,130342.359375
63104735371462773681687091469410802663,130342.359375
268014220097092881785502328357683444201,93833.609375
8201931349127617775359419030543521126,130342.359375
293424115049060887892633269783012383044,130342.359375
197527187648268149802247209693405400409,130342.359375
241005170925789036667791898595595904503,112290.8828125
247539232104409163657861640451876304710,130342.359375
202615412439834095586482453962687156511,209787.34375
292921571396805845952761765719774180560,93833.609375
102146554643520147196799385145966778108,93833.609375
204594591089767708292473470732793468211,72354.8359375
164465677939480316050438667344105947900,130342.359375
313502068069833992081242489791425031266,130342.359375
235768787164618217165155438262046263692,93833.609375
55482365971527415759968201272640894504,103826.15625
274510050161826866069319990064565352379,130342.359375
262354354853492426548394391999577075965,103826.15625
225178758495725232781682742284966795979,93833.609375
204835397801258708635166012232206159069,130342.359375
120967717512667959337579062496782760110,130342.359375
69384468168979227396597175419708401385,96361.796875
172353782416662670206836966071405640207,130342.359375
93664377973271838839872435717131202372,249779.53125
336962307751087384360720729772151938674,93833.609375
223211215527692183328503667521863673491,130342.359375
187613432585728730467042277361250283606,93833.609375
296796692720149849099945091958444423201,130342.359375
296694309736193534514080707751418764951,93833.609375
62668871867764030771057639508006689193,65236.82421875
5831364671951890472547869995277254299,130342.359375
263520175526383534143113600685410797656,130342.359375
93913047554725302387672925099981219688,130342.359375
187792144573873345913492012481628017632,72354.8359375
77193727270470647613941630346905657311,130342.359375
93244863950305285144596145833484120288,103826.15625
45554261791996034889771606828002084386,72354.8359375
145627501098448461286251287367478324636,130342.359375
276147028044265022870578596152793055114,130342.359375
101810035134786842992753455846496289258,72354.8359375
323649586881187815567646172577411910445,65236.82421875
240863300038824173019158558840375415006,72354.8359375
173259610703588301741742956959056249895,103826.15625
210905950392861096479052960836081656317,85187.09375
128123573544090055831088190798031307459,93833.609375
55331053745102355983166789843999492215,130342.359375
48924668154930834035890216021535860354,176582.921875
98224473881241589576622027216816442592,72354.8359375
14607365457941867148801170049009692501,103826.15625
167709308386275857976247794371249982492,130342.359375
281031027492928380289843540495909878389,72354.8359375
317149933610832227902185030471313787327,130342.359375
111873775427756287979226848974192301259,72354.8359375
21732850300051998297432811644962009424,130342.359375
179559082498078581615567026913696075672,96361.796875
256602505649871276722662307659510294211,93833.609375
22837704223911865020431001608491555752,130342.359375
153159405405938019793662006311248601879,274244.125
68046588578452589891125601598293455313,130342.359375
54671517419370338496053937769382791466,93833.609375
90733476337379567597363786612760856032,130342.359375
74829755756627131841443634317001341736,103826.15625
113699792614803396920615618241540403401,130342.359375
30936748530163120286385641811335600461,130342.359375
286718433484587099650313690594810283594,130342.359375
53040905238521430480941937930371515428,130342.359375
227799093612016492473942204223898916300,103826.15625
105984803437282127547981289078723527950,130342.359375
136216515618315479760141515440713508817,130342.359375
313923828364562409583774076139412029011,130342.359375
256535569668688044055657155972002367305,130342.359375
161276830978411174065922231037346740601,130342.359375
193023133616328233897351538456231158090,274244.125
4512377955309037570718946592053675659,130342.359375
241451673262290873796345276645171664574,93833.609375
333137917729421843565229448550132743099,117499.8046875
1221041602141664073474928881033556208,130342.359375
17693043260028121027089293608575874719,117499.8046875
233874613249501726158359004825126672717,130342.359375
29423918183434242527795245203965210040,104426.1796875
123067147644698118361563184329144169322,78282.65625
67576390047220591927881908117280881658,93833.609375
336003013146988853800784692458907554574,130342.359375
70951099996019165330364593572305503956,181285.203125
151224142156186274037047186842294495829,77020.0859375
146803890080797364411341022309509510264,130342.359375
25487128775669594102704570724088844680,130342.359375
306159349104268798007063272844916813953,130342.359375
233291875187806547977182734749322121862,202454.140625
103649543423223076863255553023531795834,117499.8046875
270419948556221225284557703914504804773,130342.359375
153143792449153214053000004836545450892,81183.734375
230242894518258571172529839682883252730,130342.359375
319099264280577149828280051496192787761,130342.359375
146492844261498105735420560399358236019,130342.359375
163251387522305411570093471177086938140,130342.359375
25300857819109779184345067172438647882,77020.0859375
55633187676924862681300840783529537689,274244.125
49199423497082223217556870394814374486,103826.15625
232357932937097041210389446840660380427,103826.15625
179483086047331285983377132760211350903,103826.15625
29373031418043196892692294558664390417,130342.359375
107534969967686423893345820589020535183,72354.8359375
120571815096626943750133056908936948271,130342.359375
7421158607189639371215373350674206761,112290.8828125
238931719318297330950784975087797919596,130342.359375
202740346843306123820415199475859312431,103826.15625
16689349456841037733448425087673613313,112290.8828125
148012297211569996918246033270198429904,130342.359375
128134122255386696428544882265409106446,130342.359375
167571214511516832945171208176627612712,72354.8359375
184011296344462591085710616872611436235,103826.15625
169465487970916295739813846274011675806,103826.15625
130361622420383463631320628394717003594,93833.609375
331939185720524013599255400570283504929,130342.359375
87569485918088662283183271922738488516,96361.796875
230770798992268501450776463003194639732,209787.34375
267366593531094671806032177970423243545,130342.359375
199926103285675930644982006459416881508,81183.734375
266968967193173347503176998725646076891,130342.359375
167826333249432716075387587663476830642,103826.15625
108079317452072310552947425358187509795,130342.359375
9168411426075452458185969563102169587,81183.734375
220379336042208157890174508853219985932,103826.15625
85409792209302072958295631370822171481,130342.359375
108315930477246960256898885070132765549,112290.8828125
138178784399745546903000249739742628317,103826.15625
109448753225848176241892743310724339979,130342.359375
48101656465622908930780775584338307218,112290.8828125
232801260678107817119662434103089539368,81183.734375
112833514130234775896592581776665798909,130342.359375
9384820527271037871381619236739389861,93833.609375
315097976795297949477277736372802455645,93833.609375
312987999748196768585101910704287518542,130342.359375
283651273349744897088542597613004918027,130342.359375
191707011347213468997511459845389328772,176582.921875
106126552952767148144530241726666260248,130342.359375
262257703451875066796956509815234366525,112290.8828125
255899024359694569239113092815148643067,72354.8359375
114163801675410359107519624300502244902,130342.359375
301845691767161820288502742698662503795,130342.359375
92399079994829498252553662280447550917,130342.359375
158804745485988047989860050863828343572,93833.609375
318699126633889037088666172336291942624,93833.609375
297113933456367162152615096919381931216,96361.796875
200474866821927106545646287488808154750,328150.21875
223364885293845944023077962389108782322,93833.609375
324259604829407840034702555074969608284,130342.359375
304251078569827531719315443927824180532,103826.15625
85937733805633898752021913054308068083,96361.796875
108988859207308663542987611483639159746,81183.734375
47848824771395338822774077770152379022,130342.359375
262530606945227352928297373721306909095,72354.8359375
85655886151670580390594330040409894715,130342.359375
298184819601131827432255644952446151139,112290.8828125
95408789758622402538585804660216291413,93833.609375
122922019966644222202211091240044218095,103826.15625
6183578569648095484412718463440995947,206711.40625
274289386281548429745922021350086948492,130342.359375
34726844729402804128730979944393175105,96361.796875
84586487247906666871938532911179156985,130342.359375
120720460409397920123702648540262031826,130342.359375
177428445547268755903878606004149437457,206711.40625
115727112823962086715150476270670577224,130342.359375
339528554109159399082023803339182894416,130342.359375
112278505536089834610003192301155278804,130342.359375
150655854973961180217246925576293399359,103826.15625
205140978981549998314456055277617950113,130342.359375
143222924043442198672515275261268840852,130342.359375
222242097176001330821166420256776320110,130342.359375
185476235461315152883459846018078939215,112290.8828125
24794255420283459042556305910004824666,130342.359375
170386853337925700376054620257950480449,130342.359375
89599337796887808678188089542023955663,130342.359375
132628385969591720084437515617436345258,130342.359375
209256260831814267858812755372744724120,130342.359375
299146289036887060771322345088475321603,209787.34375
92140014150081803186089534965577345234,130342.359375
226355025621852547584556966612186353329,130342.359375
111623792219171615574882803767741582070,93833.609375
46237632461759844965282080433067697831,72354.8359375
61695533361580951386408461686939254088,96361.796875
117251161372699306098820073617300301321,130342.359375
162614583266159708266060544483628565702,72354.8359375
18256075536139580588971282656211823044,130342.359375
62654592931377320017541022105734341203,103826.15625
134202830665590339886104045100211910585,215904.984375
21466350819012893278873017601774573473,130342.359375
197898324935814690760476782890500989679,117499.8046875
218822826497051928064213202937899447261,130342.359375
192658336119531627258676196031085516123,103826.15625
223774110559714138774010498697179442824,93833.609375
15249136929818490067287455981620239864,93833.609375
130656210153993294370526814910713193064,103826.15625
166391612744862182994035048026354720642,130342.359375
280509122589601939716717203643713325254,103826.15625
50223846429254930232117360429159322266,93833.609375
43925799629666704047178916587341580228,93833.609375
337502497904050294645895317224982883125,81183.734375
288295058279943284835951085101241297491,130342.359375
280534277282576185484996327752707755697,130342.359375
258119514855432888420937880472534243207,130342.359375
9772834812601520113189408874212276295,93833.609375
66220066710315663565407281725948002612,199771.015625
110727436952411206226008905770428374199,112290.8828125
327459637510857203580281319398736411093,81183.734375
180902441541917081439197762689970056157,112290.8828125
195646360202006788061140201502351849360,85187.09375
10984307821242410646630392008348020221,93833.609375
76885141875662922763960223233735311473,103826.15625
55137005805746570514574168127221219837,72354.8359375
76761833385223063046137359308466820085,130342.359375
262777752576421472839978739018662329400,130342.359375
107836276518637544399059825615432470967,130342.359375
164706530572775337339120928635583108171,130342.359375
145636524351214153172239589036091641135,103826.15625
90011607384155384770064092836449507905,130342.359375
32013060510255531241399955107528297204,72354.8359375
58132250069377287141439325366186131348,130342.359375
260299131919780391821764897939650436269,72354.8359375
184335110908305304561788893627314383822,328150.21875
285609111316912174215182551382226425438,103826.15625
251285943387521253992985543292401960687,274244.125
302864442564466057520822338223671948348,130342.359375
210195564817765968289490858267398111800,103826.15625
176242774880698206057229450897907718536,130342.359375
305349260229463248624223244096533976565,112290.8828125
306130767528755227925470070566059891463,93833.609375
177930325763688060562347548389612272986,130342.359375
64758506056774013252785672377511544866,130342.359375
126257881433965685496756133890598020862,130342.359375
45550438404830077352673835502361099690,130342.359375
289636635413122103808404958199468056778,103826.15625
231679144052465154412903539745619452492,117499.8046875
191391336220553970914055796477701508997,130342.359375
49909897301417576140462097782221287257,93833.609375
336903809994643761465525983359177296392,117499.8046875
40436827956495426778336635685792858652,130342.359375
210353392882468865098074135417735838141,199771.015625
208927952017920785992992655794401270489,130342.359375
68228648817480960632243362783861146900,117499.8046875
307747602889219211610957180991715895216,103826.15625
8375557495036358634111445312703241505,130342.359375
166716319611153469610934888302823774467,130342.359375
120656670300819127990639685601218036143,103530.7890625
88908252589658796568084855522623433205,130342.359375
262495862260503272478342633552949722457,117499.8203125
136802685343150415101376293503648004384,235666.25
283057648150848548139517076380641390056,130342.359375
312015766270400598356098587631288926820,130342.359375
119763057072017066159608766082934076498,72354.8359375
25690640011138977899183262845290313134,130342.359375
192828079702959759018822330963789483677,112290.8828125
151240579350997948502950208778908483117,130342.359375
140625652985486528477451563589449043401,130342.359375
16624156396811961478050606735457627266,206711.40625
21613869578512592717518284113045621238,112290.8828125
243551972103953672143846431985519760754,130342.359375
293740708241318791669353330470080169142,130342.359375
226094743039807410440053576284910789897,93833.609375
181600626434117988358546010762037198555,103826.15625
190489145631771051882253257791214845124,130342.359375
259736333159798382669871155120834163759,103826.15625
186588760731007689458335177302459975710,199771.015625
24260661938461244929865469137377193366,93833.609375
205930353514314629250640208542184640324,93833.609375
241181928168075807325772631323399010512,209787.34375
98698055209715855597433139576602947875,130342.359375
126252611180659645699525588106032964204,117499.8046875
269167468196146757335446717604343242917,130342.359375
